"SPECIES","LAKE","STREAM","REACH","DATE","YEAR","MONTH","DAY","GROUND_LIVE","GROUND_DEAD","GROUND_NEW_DEAD","TEMP_C","COMMENTS","FENCE_PASS","AIR_LIVE","GROUND_INTERP","FENCE_INTERP","ADDED_0","DOY","INCLUDED","STREAM_YR","KO_sim"
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42653,2016,10,10,11794,1120,NA,10,"",2193,NA,0,0,0,283,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42654,2016,10,11,NA,NA,NA,NA,"",379,NA,0,0,0,284,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42655,2016,10,12,NA,NA,NA,NA,"",283,NA,0,0,0,285,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42656,2016,10,13,13072,1710,NA,9,"",1218,NA,0,0,0,286,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42657,2016,10,14,NA,NA,NA,NA,"",428,NA,0,0,0,287,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42658,2016,10,15,5941,3810,NA,9,"",699,NA,0,0,0,288,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42659,2016,10,16,NA,NA,NA,NA,"",296,NA,0,0,0,289,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42660,2016,10,17,NA,NA,NA,NA,"",617,NA,0,0,0,290,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42661,2016,10,18,4519,2810,NA,8,"",217,NA,0,0,0,291,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42662,2016,10,19,NA,NA,NA,NA,"",51,NA,0,0,0,292,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42663,2016,10,20,NA,NA,NA,NA,"",12,NA,0,0,0,293,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42664,2016,10,21,NA,NA,NA,NA,"",15,NA,0,0,0,294,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42665,2016,10,22,2807,1710,NA,8,"",7,NA,0,0,0,295,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42675,2016,11,1,0,NA,NA,NA,"ADDED_0",NA,NA,1,0,1,305,"Y","MIDDLE_VERNON_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42611,2016,8,29,12,0,NA,NA,"",NA,NA,0,0,0,242,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42612,2016,8,30,24,0,NA,NA,"",NA,NA,0,0,0,243,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42613,2016,8,31,535,0,NA,NA,"",NA,NA,0,0,0,244,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42614,2016,9,1,1398,1,NA,NA,"",NA,NA,0,0,0,245,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42615,2016,9,2,1752,3,NA,NA,"",NA,NA,0,0,0,246,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42616,2016,9,3,1935,8,NA,12,"",NA,NA,0,0,0,247,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42617,2016,9,4,2928,14,NA,NA,"",NA,NA,0,0,0,248,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42618,2016,9,5,3310,49,NA,NA,"",NA,NA,0,0,0,249,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42619,2016,9,6,3703,73,NA,NA,"",NA,NA,0,0,0,250,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42620,2016,9,7,4806,180,NA,NA,"",NA,NA,0,0,0,251,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42621,2016,9,8,4165,207,NA,NA,"",NA,NA,0,0,0,252,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42622,2016,9,9,3684,486,NA,12,"",NA,NA,0,0,0,253,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42623,2016,9,10,2995,420,NA,NA,"",NA,NA,0,0,0,254,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42624,2016,9,11,2440,682,NA,NA,"",NA,NA,0,0,0,255,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42625,2016,9,12,1775,593,NA,11,"",NA,NA,0,0,0,256,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42626,2016,9,13,1770,612,NA,NA,"",NA,NA,0,0,0,257,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42627,2016,9,14,1510,540,NA,11,"",NA,NA,0,0,0,258,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42628,2016,9,15,1382,604,NA,NA,"",NA,NA,0,0,0,259,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42629,2016,9,16,1055,372,NA,14,"",NA,NA,0,0,0,260,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42630,2016,9,17,1004,490,NA,NA,"",NA,NA,0,0,0,261,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42631,2016,9,18,881,610,NA,11,"HIGH WATER POOR VIS",NA,NA,0,0,0,262,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42632,2016,9,19,845,618,NA,NA,"",NA,NA,0,0,0,263,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42633,2016,9,20,704,490,NA,10,"",NA,NA,0,0,0,264,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42634,2016,9,21,694,592,NA,NA,"",NA,NA,0,0,0,265,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42635,2016,9,22,448,556,NA,9.5,"",NA,NA,0,0,0,266,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42636,2016,9,23,510,295,NA,NA,"",NA,NA,0,0,0,267,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42637,2016,9,24,460,298,NA,9,"",NA,NA,0,0,0,268,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42638,2016,9,25,394,246,NA,NA,"",NA,NA,0,0,0,269,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42639,2016,9,26,390,206,NA,9,"",NA,NA,0,0,0,270,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42640,2016,9,27,314,140,NA,NA,"",NA,NA,0,0,0,271,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42641,2016,9,28,246,135,NA,9,"",NA,NA,0,0,0,272,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42642,2016,9,29,218,112,NA,NA,"",NA,NA,0,0,0,273,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42643,2016,9,30,147,136,NA,NA,"",NA,NA,0,0,0,274,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42644,2016,10,1,106,94,NA,NA,"",NA,NA,0,0,0,275,"Y","MISSION_2016",1
"KOKANEE","OKANAGAN","MISSION","E",42645,2016,10,2,64,90,NA,NA,"",NA,NA,0,0,0,276,"Y","MISSION_2016",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",42995,2017,9,17,0,NA,NA,NA,"ADDED_0",NA,NA,1,0,1,259,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43004,2017,9,26,NA,NA,NA,NA,"",107,NA,0,0,0,268,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43005,2017,9,27,NA,NA,NA,NA,"",309,NA,0,0,0,269,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43006,2017,9,28,181,26,NA,NA,"",667,NA,0,0,0,270,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43007,2017,9,29,NA,NA,NA,NA,"",781,NA,0,0,0,271,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43008,2017,9,30,NA,NA,NA,NA,"",1198,NA,0,0,0,272,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43009,2017,10,1,1235,3,NA,NA,"",1384,NA,0,0,0,273,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43010,2017,10,2,NA,NA,NA,NA,"",2001,NA,0,0,0,274,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43011,2017,10,3,NA,NA,NA,NA,"",1558,NA,0,0,0,275,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43012,2017,10,4,3518,30,NA,NA,"",1706,NA,0,0,0,276,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43013,2017,10,5,NA,NA,NA,NA,"",1065,NA,0,0,0,277,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43014,2017,10,6,NA,NA,NA,NA,"",1557,NA,0,0,0,278,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43015,2017,10,7,5830,91,NA,NA,"",3257,NA,0,0,0,279,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43016,2017,10,8,NA,NA,NA,NA,"",3343,NA,0,0,0,280,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43017,2017,10,9,NA,NA,NA,NA,"",1500,NA,0,0,0,281,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43018,2017,10,10,8124,605,NA,NA,"",2074,NA,0,0,0,282,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43019,2017,10,11,NA,NA,NA,NA,"",2014,NA,0,0,0,283,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43020,2017,10,12,NA,NA,NA,NA,"",1806,NA,0,0,0,284,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43021,2017,10,13,11200,2275,NA,NA,"",1834,NA,0,0,0,285,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43022,2017,10,14,NA,NA,NA,NA,"",696,NA,0,0,0,286,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43023,2017,10,15,8264,3970,NA,NA,"",1418,NA,0,0,0,287,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43024,2017,10,16,NA,NA,NA,NA,"",679,NA,0,0,0,288,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43025,2017,10,17,7570,4580,NA,NA,"",598,NA,0,0,0,289,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43026,2017,10,18,NA,NA,NA,NA,"",267,NA,0,0,0,290,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43027,2017,10,19,NA,NA,NA,NA,"",506,NA,0,0,0,291,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43028,2017,10,20,NA,NA,NA,NA,"",63,NA,0,0,0,292,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43029,2017,10,21,NA,NA,NA,NA,"",75,NA,0,0,0,293,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43030,2017,10,22,3384,6055,NA,NA,"",339,NA,0,0,0,294,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43031,2017,10,23,NA,NA,NA,NA,"",50,NA,0,0,0,295,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43032,2017,10,24,NA,NA,NA,NA,"",12,NA,0,0,0,296,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43033,2017,10,25,NA,NA,NA,NA,"",331,NA,0,0,0,297,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43034,2017,10,26,NA,NA,NA,NA,"fence pulled early with >300 fish entering. Interpolate to 0 on DOY 300",220.777,NA,0,1,0,298,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43035,2017,10,27,NA,NA,NA,NA,"fence pulled early with >300 fish entering. Interpolate to 0 on DOY 301",110.223,NA,0,1,0,299,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43036,2017,10,28,NA,NA,NA,NA,"fence pulled early with >300 fish entering. Interpolate to 0 on DOY 302",0,NA,0,1,0,300,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","WOOD","MIDDLE_VERNON","B-D",43040,2017,11,1,0,NA,NA,NA,"ADDED_0",NA,NA,1,0,1,304,"Y","MIDDLE_VERNON_2017",1
"KOKANEE","OKANAGAN","MISSION","E",43344,2018,9,1,2,0,NA,NA,"",NA,NA,0,0,0,244,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43345,2018,9,2,5,1,NA,NA,"",NA,NA,0,0,0,245,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43346,2018,9,3,13,1,NA,NA,"",NA,NA,0,0,0,246,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43347,2018,9,4,48,2,NA,NA,"",NA,NA,0,0,0,247,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43348,2018,9,5,77,1,NA,NA,"",NA,NA,0,0,0,248,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43349,2018,9,6,152,5,NA,NA,"",NA,NA,0,0,0,249,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43350,2018,9,7,343,2,NA,NA,"",NA,NA,0,0,0,250,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43351,2018,9,8,1085,4,NA,13,"",NA,NA,0,0,0,251,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43352,2018,9,9,1110,6,NA,NA,"",NA,NA,0,0,0,252,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43353,2018,9,10,1292,12,NA,NA,"",NA,NA,0,0,0,253,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43354,2018,9,11,1930,12,NA,12,"",NA,NA,0,0,0,254,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43355,2018,9,12,2249,20,NA,NA,"",NA,NA,0,0,0,255,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43356,2018,9,13,2463,36,NA,13,"",NA,NA,0,0,0,256,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43357,2018,9,14,2854,55,NA,NA,"",NA,NA,0,0,0,257,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43358,2018,9,15,2801,88,NA,NA,"",NA,NA,0,0,0,258,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43359,2018,9,16,3132,105,NA,11,"",NA,NA,0,0,0,259,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43360,2018,9,17,3327,122,NA,NA,"",NA,NA,0,0,0,260,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43361,2018,9,18,3127,218,NA,10,"",NA,NA,0,0,0,261,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43362,2018,9,19,3435,255,NA,NA,"",NA,NA,0,0,0,262,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43363,2018,9,20,3333,386,NA,11,"",NA,NA,0,0,0,263,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43364,2018,9,21,3009,470,NA,NA,"",NA,NA,0,0,0,264,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43365,2018,9,22,2710,478,NA,10,"",NA,NA,0,0,0,265,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43366,2018,9,23,2498,482,NA,NA,"",NA,NA,0,0,0,266,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43367,2018,9,24,2052,457,NA,9,"",NA,NA,0,0,0,267,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43368,2018,9,25,1598,602,NA,NA,"",NA,NA,0,0,0,268,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43369,2018,9,26,1239,610,NA,11,"",NA,NA,0,0,0,269,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43370,2018,9,27,890,488,NA,NA,"",NA,NA,0,0,0,270,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43371,2018,9,28,719,382,NA,10,"",NA,NA,0,0,0,271,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43372,2018,9,29,459,390,NA,NA,"",NA,NA,0,0,0,272,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43373,2018,9,30,398,340,NA,NA,"",NA,NA,0,0,0,273,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43374,2018,10,1,212,280,NA,NA,"",NA,NA,0,0,0,274,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43375,2018,10,2,149,222,NA,NA,"",NA,NA,0,0,0,275,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43376,2018,10,3,80,201,NA,NA,"",NA,NA,0,0,0,276,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43377,2018,10,4,56,149,NA,NA,"",NA,NA,0,0,0,277,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43378,2018,10,5,52,122,NA,NA,"",NA,NA,0,0,0,278,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43379,2018,10,6,19,90,NA,NA,"",NA,NA,0,0,0,279,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","MISSION","E",43380,2018,10,7,14,69,NA,NA,"",NA,NA,0,0,0,280,"Y","MISSION_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43342,2018,8,30,0,NA,NA,NA,"No fish observed upstream at install. ADDED_0 but this was an actual observation outside of routine counts.",0,NA,0,0,1,242,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43343,2018,8,31,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",16,NA,0,0,0,243,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43344,2018,9,1,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",35,NA,0,0,0,244,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43345,2018,9,2,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",9,NA,0,0,0,245,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43346,2018,9,3,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",64,NA,0,0,0,246,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43347,2018,9,4,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",28,NA,0,0,0,247,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43348,2018,9,5,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",96,NA,0,0,0,248,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43349,2018,9,6,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",77,NA,0,0,0,249,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43350,2018,9,7,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",93,NA,0,0,0,250,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43351,2018,9,8,136,0,NA,13,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",95,NA,0,0,0,251,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43352,2018,9,9,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",210,NA,0,0,0,252,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43353,2018,9,10,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",306,NA,0,0,0,253,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43354,2018,9,11,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",181,NA,0,0,0,254,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43355,2018,9,12,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",292,NA,0,0,0,255,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43356,2018,9,13,820,0,NA,13,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",350,NA,0,0,0,256,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43357,2018,9,14,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",353,NA,0,0,0,257,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43358,2018,9,15,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",230,NA,0,0,0,258,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43359,2018,9,16,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",218,NA,0,0,0,259,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43360,2018,9,17,1072,1,NA,11,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",266,NA,0,0,0,260,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43361,2018,9,18,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",153,NA,0,0,0,261,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43362,2018,9,19,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",218,NA,0,0,0,262,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43363,2018,9,20,1295,17,NA,10.5,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",251,NA,0,0,0,263,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43364,2018,9,21,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",423,NA,0,0,0,264,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43365,2018,9,22,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",252,NA,0,0,0,265,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43366,2018,9,23,1381,14,NA,11,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",127,NA,0,0,0,266,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43367,2018,9,24,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",86,NA,0,0,0,267,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43368,2018,9,25,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",99,NA,0,0,0,268,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43369,2018,9,26,1153,7,NA,11,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",81,NA,0,0,0,269,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43370,2018,9,27,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",86,NA,0,0,0,270,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43371,2018,9,28,NA,NA,NA,NA,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",109,NA,0,0,0,271,"Y","PENTICTON_2018",1
"KOKANEE","OKANAGAN","PENTICTON","ALL",43372,2018,9,29,863,11,NA,10,"Fish passed at night and mornings. Number reflects total passed by date (only a portion might be visible at time of bank counts)upstream and visible during the day period that day.",84,NA,0,0,0,272,"Y","PENTICTON_2018",1
